Property Type,District,Mukim,Scheme Name/Area,Road Name,"Month, Year of Transaction Date",Tenure,Land/Parcel Area,Unit,Main Floor Area,Unit        ,Unit Level,Transaction Price  
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ABADI INDAH APARTMENT,   ,December 2023,Leasehold,86,sq.m,-,-,6,300000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ABADI INDAH APARTMENT,   ,January 2024,Leasehold,75,sq.m,-,-,10,400000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ABADI INDAH APARTMENT,   ,January 2024,Leasehold,75,sq.m,-,-,10,350000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ABADI INDAH APARTMENT,   ,January 2024,Leasehold,86,sq.m,-,-,9,340000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ABADI INDAH APARTMENT,   ,February 2024,Leasehold,79,sq.m,-,-,6,280000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ABADI INDAH APARTMENT,   ,March 2024,Leasehold,86,sq.m,-,-,4,300000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ABADI INDAH APARTMENT,   ,May 2024,Leasehold,60,sq.m,-,-,1,245000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ABADI INDAH APARTMENT,   ,July 2024,Leasehold,75,sq.m,-,-,1,320000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ABADI INDAH APARTMENT,   ,July 2024,Leasehold,75,sq.m,-,-,2,400000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ABADI INDAH APARTMENT,   ,September 2024,Leasehold,56,sq.m,-,-,11,260000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ABADI INDAH APARTMENT,   ,September 2024,Leasehold,77,sq.m,-,-,3,360000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ABADI INDAH APARTMENT,   ,September 2024,Leasehold,77,sq.m,-,-,10,400000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ABADI INDAH APARTMENT,   ,January 2025,Leasehold,86,sq.m,-,-,7,325000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ABADI INDAH APARTMENT,   ,February 2025,Leasehold,75,sq.m,-,-,11,400000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ABADI VILLA,   ,March 2022,Leasehold,113,sq.m,-,-,5,465000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ABADI VILLA,   ,June 2022,Leasehold,113,sq.m,-,-,7,480000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ABADI VILLA,   ,May 2023,Leasehold,113,sq.m,-,-,11,495000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ABADI VILLA,   ,June 2023,Leasehold,113,sq.m,-,-,15,500000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ABADI VILLA,   ,August 2023,Leasehold,112,sq.m,-,-,6,410000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ABADI VILLA,   ,October 2023,Leasehold,113,sq.m,-,-,6,490000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ABADI VILLA,   ,October 2023,Leasehold,113,sq.m,-,-,11,430000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ABADI VILLA,   ,November 2023,Leasehold,111,sq.m,-,-,19,410000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ABADI VILLA,   ,November 2023,Leasehold,113,sq.m,-,-,9,450000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ABADI VILLA,   ,November 2023,Leasehold,113,sq.m,-,-,14,450000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ABADI VILLA,   ,December 2023,Leasehold,113,sq.m,-,-,16,465000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ABADI VILLA,   ,December 2023,Leasehold,113,sq.m,-,-,17,465000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ABADI VILLA,   ,February 2024,Leasehold,111,sq.m,-,-,19,530000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ABADI VILLA,   ,February 2024,Leasehold,113,sq.m,-,-,16,440000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ABADI VILLA,   ,April 2024,Leasehold,112,sq.m,-,-,3,420000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ABADI VILLA,   ,April 2024,Leasehold,113,sq.m,-,-,19,500000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ABADI VILLA,   ,July 2024,Leasehold,111,sq.m,-,-,13,450000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ABADI VILLA,   ,August 2024,Leasehold,111,sq.m,-,-,11,430000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ABADI VILLA,   ,September 2024,Leasehold,113,sq.m,-,-,18,453000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ABADI VILLA,   ,January 2025,Leasehold,113,sq.m,-,-,13,450000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ABADI VILLA,   ,January 2025,Leasehold,113,sq.m,-,-,20,420000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ABADI VILLA,   ,November 2025,Leasehold,113,sq.m,-,-,9,450000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,   ,April 2021,Freehold,419,sq.m,-,-,9,9083000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,   ,May 2021,Freehold,419,sq.m,-,-,6,8928000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,   ,May 2021,Freehold,419,sq.m,-,-,12,9239000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,   ,May 2021,Freehold,419,sq.m,-,-,12,9187000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,   ,June 2021,Freehold,419,sq.m,-,-,10,8492000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,   ,July 2021,Freehold,419,sq.m,-,-,15,9395000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,   ,July 2021,Freehold,443,sq.m,-,-,17,13953000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,   ,January 2022,Freehold,339,sq.m,-,-,11,7781000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,   ,February 2022,Freehold,165,sq.m,-,-,3,2833000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,   ,March 2022,Freehold,165,sq.m,-,-,8,3273000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,   ,March 2022,Freehold,214,sq.m,-,-,7,5150000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,   ,March 2022,Freehold,339,sq.m,-,-,11,7823000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,   ,April 2022,Freehold,165,sq.m,-,-,9,3338000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,   ,April 2022,Freehold,214,sq.m,-,-,12,5000000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,   ,April 2022,Freehold,339,sq.m,-,-,9,7739000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,   ,April 2022,Freehold,339,sq.m,-,-,12,7866000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,   ,April 2022,Freehold,339,sq.m,-,-,15,7993000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,   ,May 2022,Freehold,165,sq.m,-,-,17,3408000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,   ,May 2022,Freehold,214,sq.m,-,-,15,5400000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,   ,June 2022,Freehold,339,sq.m,-,-,9,7739000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,   ,June 2022,Freehold,339,sq.m,-,-,12,3405000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,   ,June 2022,Freehold,419,sq.m,-,-,13,9342000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,   ,June 2022,Freehold,419,sq.m,-,-,13,9291000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,   ,June 2022,Freehold,419,sq.m,-,-,17,9446000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,   ,July 2022,Freehold,165,sq.m,-,-,16,3408000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,   ,July 2022,Freehold,165,sq.m,-,-,17,3700000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,   ,July 2022,Freehold,339,sq.m,-,-,13,7908000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,   ,July 2022,Freehold,339,sq.m,-,-,17,8035000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,   ,September 2022,Freehold,339,sq.m,-,-,10,7978000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,   ,September 2022,Freehold,419,sq.m,-,-,10,9084000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,   ,October 2022,Freehold,339,sq.m,-,-,7,7890000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,   ,October 2022,Freehold,419,sq.m,-,-,12,9472000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,   ,December 2022,Freehold,165,sq.m,-,-,5,3209000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,   ,December 2022,Freehold,165,sq.m,-,-,6,2917000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,   ,December 2022,Freehold,339,sq.m,-,-,12,8109000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,   ,January 2023,Freehold,165,sq.m,-,-,6,2983000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,   ,February 2023,Freehold,339,sq.m,-,-,7,7890000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,   ,February 2023,Freehold,339,sq.m,-,-,14,8196000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,   ,February 2023,Freehold,419,sq.m,-,-,3A,9118000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,   ,March 2023,Freehold,165,sq.m,-,-,9,3005000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,   ,March 2023,Freehold,165,sq.m,-,-,13,3500000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,   ,March 2023,Freehold,339,sq.m,-,-,6,7847000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,   ,March 2023,Freehold,339,sq.m,-,-,13,8377000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,   ,March 2023,Freehold,339,sq.m,-,-,14,8196000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,   ,April 2023,Freehold,165,sq.m,-,-,8,2983000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,   ,April 2023,Freehold,165,sq.m,-,-,15,3556000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,   ,April 2023,Freehold,339,sq.m,-,-,3A,7775000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,   ,May 2023,Freehold,339,sq.m,-,-,5,7819000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,   ,May 2023,Freehold,339,sq.m,-,-,6,7847000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,   ,May 2023,Freehold,339,sq.m,-,-,11,8164000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,   ,June 2023,Freehold,165,sq.m,-,-,4,3178000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,   ,June 2023,Freehold,165,sq.m,-,-,6,2580000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,   ,June 2023,Freehold,165,sq.m,-,-,7,2946000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,   ,June 2023,Freehold,165,sq.m,-,-,9,3005000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,   ,June 2023,Freehold,339,sq.m,-,-,5,7929000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,   ,July 2023,Freehold,165,sq.m,-,-,13A,3300000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,   ,September 2023,Freehold,165,sq.m,-,-,7,2946000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,   ,October 2023,Freehold,165,sq.m,-,-,12,3197000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,   ,October 2023,Freehold,214,sq.m,-,-,13,5550000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,   ,November 2023,Freehold,165,sq.m,-,-,2,2779000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,   ,November 2023,Freehold,165,sq.m,-,-,12,3150000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,   ,December 2023,Freehold,419,sq.m,-,-,4,9118000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,   ,January 2024,Freehold,165,sq.m,-,-,10,3135000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,   ,January 2024,Freehold,165,sq.m,-,-,13,3231000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,   ,January 2024,Freehold,165,sq.m,-,-,15,3345000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,   ,February 2024,Freehold,165,sq.m,-,-,6,3166000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,   ,February 2024,Freehold,165,sq.m,-,-,12,3197000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,   ,February 2024,Freehold,165,sq.m,-,-,15,3345000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,   ,March 2024,Freehold,401,sq.m,-,-,2,9380000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,   ,April 2024,Freehold,165,sq.m,-,-,10,3135000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,   ,April 2024,Freehold,214,sq.m,-,-,2,5600000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,   ,April 2025,Freehold,339,sq.m,-,-,13,7500000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,   ,August 2025,Freehold,165,sq.m,-,-,3,2600000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,   ,October 2025,Freehold,401,sq.m,-,-,2,10000000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AIRA RESIDENCE,   ,November 2025,Freehold,165,sq.m,-,-,6,3450000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ANDALUCIA,   ,December 2021,Leasehold,120,sq.m,-,-,4,735000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ANDALUCIA,   ,December 2021,Leasehold,124,sq.m,-,-,3,750000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ANDALUCIA,   ,December 2022,Leasehold,125,sq.m,-,-,4,693000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ANDALUCIA,   ,December 2022,Leasehold,133,sq.m,-,-,LG,760000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ANDALUCIA,   ,December 2022,Leasehold,169,sq.m,-,-,4,715000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ANDALUCIA,   ,January 2023,Leasehold,133,sq.m,-,-,1,800000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ANDALUCIA,   ,January 2023,Leasehold,133,sq.m,-,-,G,800000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ANDALUCIA,   ,July 2023,Leasehold,126,sq.m,-,-,4,660000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ANDALUCIA,   ,September 2023,Leasehold,123,sq.m,-,-,3,660000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ANDALUCIA,   ,September 2023,Leasehold,125,sq.m,-,-,3,670000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ANDALUCIA,   ,November 2023,Leasehold,145,sq.m,-,-,5,830000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ANDALUCIA,   ,December 2023,Leasehold,124,sq.m,-,-,2,710000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ANDALUCIA,   ,December 2023,Leasehold,125,sq.m,-,-,4,675000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ANDALUCIA,   ,March 2024,Leasehold,121,sq.m,-,-,3,670000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ANDALUCIA,   ,April 2025,Leasehold,246,sq.m,-,-,4,1300000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ANDALUCIA,   ,July 2025,Leasehold,121,sq.m,-,-,5,725000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ARAVILLE,   ,March 2022,Freehold,192,sq.m,-,-,9,1438000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ARAVILLE,   ,July 2022,Freehold,159,sq.m,-,-,5,1030000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ARAVILLE,   ,March 2023,Freehold,159,sq.m,-,-,5,1000000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ARAVILLE,   ,June 2024,Freehold,38,sq.m,-,-,4,261000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ARAVILLE,   ,August 2024,Freehold,44,sq.m,-,-,4,330000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ARAVILLE,   ,September 2024,Freehold,44,sq.m,-,-,4,330000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ARAVILLE,   ,September 2024,Freehold,45,sq.m,-,-,4,340000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ARAVILLE,   ,May 2025,Freehold,159,sq.m,-,-,8,1330000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ASTAKA HEIGHTS APARTMENTS,   ,December 2021,Freehold,100,sq.m,-,-,2,375000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ASTAKA HEIGHTS APARTMENTS,   ,December 2022,Freehold,100,sq.m,-,-,8,420000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ASTAKA HEIGHTS APARTMENTS,   ,September 2023,Freehold,100,sq.m,-,-,7,390000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ASTAKA HEIGHTS APARTMENTS,   ,March 2024,Freehold,100,sq.m,-,-,9,430000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ASTAKA HEIGHTS APARTMENTS,   ,October 2025,Freehold,100,sq.m,-,-,3,460000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ASTANA LUMAYAN KONDOMINIUM,   ,March 2021,Leasehold,112,sq.m,-,-,7,520000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ASTANA LUMAYAN KONDOMINIUM,   ,November 2021,Leasehold,112,sq.m,-,-,17,550000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ASTANA LUMAYAN KONDOMINIUM,   ,December 2021,Leasehold,112,sq.m,-,-,9,470000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ASTANA LUMAYAN KONDOMINIUM,   ,December 2021,Leasehold,112,sq.m,-,-,12,540000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ASTANA LUMAYAN KONDOMINIUM,   ,February 2022,Leasehold,112,sq.m,-,-,16,525000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ASTANA LUMAYAN KONDOMINIUM,   ,December 2022,Leasehold,112,sq.m,-,-,6,500000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ASTANA LUMAYAN KONDOMINIUM,   ,May 2023,Leasehold,112,sq.m,-,-,9,495000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ASTANA LUMAYAN KONDOMINIUM,   ,July 2023,Leasehold,112,sq.m,-,-,17,450000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ASTANA LUMAYAN KONDOMINIUM,   ,November 2023,Leasehold,112,sq.m,-,-,4,510000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ASTANA LUMAYAN KONDOMINIUM,   ,November 2023,Leasehold,112,sq.m,-,-,12,560000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ASTANA LUMAYAN KONDOMINIUM,   ,November 2023,Leasehold,161,sq.m,-,-,3,750000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ASTANA LUMAYAN KONDOMINIUM,   ,December 2023,Leasehold,112,sq.m,-,-,11,500000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ASTANA LUMAYAN KONDOMINIUM,   ,May 2024,Leasehold,112,sq.m,-,-,6,495000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ASTANA LUMAYAN KONDOMINIUM,   ,May 2024,Leasehold,112,sq.m,-,-,6,440000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ASTANA LUMAYAN KONDOMINIUM,   ,June 2025,Leasehold,112,sq.m,-,-,17,250000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AWANAPURI,   ,December 2021,Freehold,98,sq.m,-,-,18,520000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AWANAPURI,   ,December 2021,Freehold,111,sq.m,-,-,4,480000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AWANAPURI,   ,December 2021,Freehold,111,sq.m,-,-,11,408000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AWANAPURI,   ,June 2022,Freehold,100,sq.m,-,-,14,445000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AWANAPURI,   ,July 2022,Freehold,100,sq.m,-,-,4,400000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AWANAPURI,   ,July 2022,Freehold,100,sq.m,-,-,15,480000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AWANAPURI,   ,July 2022,Freehold,111,sq.m,-,-,10,445000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AWANAPURI,   ,August 2022,Freehold,111,sq.m,-,-,6,480000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AWANAPURI,   ,October 2022,Freehold,100,sq.m,-,-,6,520000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AWANAPURI,   ,November 2022,Freehold,100,sq.m,-,-,8,520000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AWANAPURI,   ,December 2022,Freehold,111,sq.m,-,-,4,500000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AWANAPURI,   ,February 2023,Freehold,98,sq.m,-,-,16,520000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AWANAPURI,   ,May 2023,Freehold,98,sq.m,-,-,16,418000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AWANAPURI,   ,May 2023,Freehold,100,sq.m,-,-,13,460000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AWANAPURI,   ,May 2023,Freehold,111,sq.m,-,-,6,500000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AWANAPURI,   ,June 2023,Freehold,100,sq.m,-,-,10,400000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AWANAPURI,   ,August 2023,Freehold,111,sq.m,-,-,9,450000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AWANAPURI,   ,November 2023,Freehold,111,sq.m,-,-,7,450000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AWANAPURI,   ,December 2023,Freehold,111,sq.m,-,-,7,480000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AWANAPURI,   ,January 2024,Freehold,111,sq.m,-,-,16,490000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AWANAPURI,   ,April 2024,Freehold,100,sq.m,-,-,11,395000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AWANAPURI,   ,April 2024,Freehold,100,sq.m,-,-,12,500000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AWANAPURI,   ,May 2024,Freehold,111,sq.m,-,-,14,448000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AWANAPURI,   ,July 2024,Freehold,100,sq.m,-,-,8,400000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AWANAPURI,   ,April 2025,Freehold,111,sq.m,-,-,8,450000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AWANAPURI,   ,April 2025,Freehold,111,sq.m,-,-,16,460000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,AWANAPURI,   ,July 2025,Freehold,111,sq.m,-,-,8,450000
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,BANGSAR AMAN,   ,December 2022,Freehold,136,sq.m,-,-,G,800000
